animal_type,complaint_type,suburb,year_quarter,animal,complaint
Dog,Attack,Wulguru,2014.3,Dog,Attack
Dog,Enclosure,Wulguru,2014.3,Dog,Enclosure
Dog,Enclosure,Wulguru,2014.3,Dog,Enclosure
Dog,Noise,Wulguru,2014.3,Dog,Noise
Dog,Noise,Wulguru,2014.3,Dog,Noise
Dog,Noise,Wulguru,2014.3,Dog,Noise
Dog,Noise,Wulguru,2014.3,Dog,Noise
Dog,Noise,Wulguru,2014.3,Dog,Noise
Cat,Private Impound,Wulguru,2014.3,Cat,Private Impound
Cat,Private Impound,Wulguru,2014.3,Cat,Private Impound
Cat,Private Impound,Wulguru,2014.3,Cat,Private Impound
Cat,Private Impound,Wulguru,2014.3,Cat,Private Impound
Dog,Private Impound,Wulguru,2014.3,Dog,Private Impound
Dog,Private Impound,Wulguru,2014.3,Dog,Private Impound
Dog,Private Impound,Wulguru,2014.3,Dog,Private Impound
Dog,Private Impound,Wulguru,2014.3,Dog,Private Impound
Dog,Aggressive Animal,Burdell,2014.3,Dog,Aggressive Animal
Dog,Noise,Burdell,2014.3,Dog,Noise
Dog,Noise,Burdell,2014.3,Dog,Noise
Dog,Noise,Burdell,2014.3,Dog,Noise
Dog,Noise,Burdell,2014.3,Dog,Noise
Dog,Noise,Burdell,2014.3,Dog,Noise
Dog,Noise,Burdell,2014.3,Dog,Noise
Dog,Noise,Burdell,2014.3,Dog,Noise
Dog,Noise,Burdell,2014.3,Dog,Noise
Dog,Noise,Burdell,2014.3,Dog,Noise
Dog,Noise,Burdell,2014.3,Dog,Noise
Dog,Private Impound,Burdell,2014.3,Dog,Private Impound
Dog,Private Impound,Burdell,2014.3,Dog,Private Impound
Dog,Private Impound,Burdell,2014.3,Dog,Private Impound
Dog,Wandering,Burdell,2014.3,Dog,Wandering
Dog,Aggressive Animal,Bushland Beach,2014.3,Dog,Aggressive Animal
Dog,Attack,Bushland Beach,2014.3,Dog,Attack
Dog,Noise,Bushland Beach,2014.3,Dog,Noise
Dog,Noise,Bushland Beach,2014.3,Dog,Noise
Dog,Noise,Bushland Beach,2014.3,Dog,Noise
Dog,Noise,Bushland Beach,2014.3,Dog,Noise
Dog,Noise,Bushland Beach,2014.3,Dog,Noise
Dog,Private Impound,Bushland Beach,2014.3,Dog,Private Impound
Dog,Aggressive Animal,Deeragun,2014.3,Dog,Aggressive Animal
Dog,Aggressive Animal,Deeragun,2014.3,Dog,Aggressive Animal
Dog,Aggressive Animal,Deeragun,2014.3,Dog,Aggressive Animal
Dog,Attack,Deeragun,2014.3,Dog,Attack
Dog,Attack,Deeragun,2014.3,Dog,Attack
Dog,Enclosure,Deeragun,2014.3,Dog,Enclosure
Dog,Enclosure,Deeragun,2014.3,Dog,Enclosure
Dog,Enclosure,Deeragun,2014.3,Dog,Enclosure
Dog,Noise,Deeragun,2014.3,Dog,Noise
Dog,Noise,Deeragun,2014.3,Dog,Noise
Dog,Noise,Deeragun,2014.3,Dog,Noise
Dog,Noise,Deeragun,2014.3,Dog,Noise
Dog,Noise,Deeragun,2014.3,Dog,Noise
Dog,Noise,Deeragun,2014.3,Dog,Noise
Dog,Noise,Deeragun,2014.3,Dog,Noise
Dog,Private Impound,Deeragun,2014.3,Dog,Private Impound
Dog,Private Impound,Deeragun,2014.3,Dog,Private Impound
Dog,Private Impound,Deeragun,2014.3,Dog,Private Impound
Dog,Private Impound,Deeragun,2014.3,Dog,Private Impound
Dog,Private Impound,Deeragun,2014.3,Dog,Private Impound
Dog,Private Impound,Deeragun,2014.3,Dog,Private Impound
Dog,Private Impound,Deeragun,2014.3,Dog,Private Impound
Dog,Private Impound,Deeragun,2014.3,Dog,Private Impound
Dog,Private Impound,Deeragun,2014.3,Dog,Private Impound
Dog,Wandering,Deeragun,2014.3,Dog,Wandering
Dog,Wandering,Deeragun,2014.3,Dog,Wandering
Dog,Aggressive Animal,Mount Low,2014.3,Dog,Aggressive Animal
Dog,Aggressive Animal,Mount Low,2014.3,Dog,Aggressive Animal
Dog,Aggressive Animal,Mount Low,2014.3,Dog,Aggressive Animal
Dog,Aggressive Animal,Mount Low,2014.3,Dog,Aggressive Animal
Dog,Attack,Mount Low,2014.3,Dog,Attack
Cat,Enclosure,Mount Low,2014.3,Cat,Enclosure
Dog,Enclosure,Mount Low,2014.3,Dog,Enclosure
Dog,Enclosure,Mount Low,2014.3,Dog,Enclosure
Dog,Enclosure,Mount Low,2014.3,Dog,Enclosure
Dog,Noise,Mount Low,2014.3,Dog,Noise
Dog,Noise,Mount Low,2014.3,Dog,Noise
Dog,Noise,Mount Low,2014.3,Dog,Noise
Dog,Noise,Mount Low,2014.3,Dog,Noise
Dog,Private Impound,Mount Low,2014.3,Dog,Private Impound
Dog,Aggressive Animal,Belgian Gardens,2014.3,Dog,Aggressive Animal
Dog,Attack,Belgian Gardens,2014.3,Dog,Attack
Dog,Enclosure,Belgian Gardens,2014.3,Dog,Enclosure
Cat,Private Impound,Belgian Gardens,2014.3,Cat,Private Impound
Cat,Private Impound,Belgian Gardens,2014.3,Cat,Private Impound
Dog,Noise,Castle Hill,2014.3,Dog,Noise
Dog,Noise,Castle Hill,2014.3,Dog,Noise
Dog,Aggressive Animal,Garbutt,2014.3,Dog,Aggressive Animal
Dog,Aggressive Animal,Garbutt,2014.3,Dog,Aggressive Animal
Dog,Noise,Garbutt,2014.3,Dog,Noise
Dog,Wandering,Garbutt,2014.3,Dog,Wandering
Dog,Attack,Horseshoe Bay,2014.3,Dog,Attack
Dog,Noise,Horseshoe Bay,2014.3,Dog,Noise
Dog,Noise,Horseshoe Bay,2014.3,Dog,Noise
Dog,Wandering,Mount Louisa,2014.3,Dog,Wandering
Dog,Noise,Nelly Bay,2014.3,Dog,Noise
Dog,Noise,Nelly Bay,2014.3,Dog,Noise
Dog,Attack,North Ward,2014.3,Dog,Attack
Dog,Noise,North Ward,2014.3,Dog,Noise
Dog,Private Impound,North Ward,2014.3,Dog,Private Impound
Dog,Wandering,North Ward,2014.3,Dog,Wandering
Dog,Noise,Pallarenda,2014.3,Dog,Noise
Dog,Noise,Pallarenda,2014.3,Dog,Noise
Dog,Noise,Pallarenda,2014.3,Dog,Noise
Dog,Noise,Pallarenda,2014.3,Dog,Noise
Dog,Noise,Pallarenda,2014.3,Dog,Noise
Dog,Noise,Picnic Bay,2014.3,Dog,Noise
Dog,Aggressive Animal,South Townsville,2014.3,Dog,Aggressive Animal
Dog,Aggressive Animal,South Townsville,2014.3,Dog,Aggressive Animal
Dog,Aggressive Animal,South Townsville,2014.3,Dog,Aggressive Animal
Dog,Attack,South Townsville,2014.3,Dog,Attack
Dog,Attack,South Townsville,2014.3,Dog,Attack
Dog,Enclosure,South Townsville,2014.3,Dog,Enclosure
Dog,Enclosure,South Townsville,2014.3,Dog,Enclosure
Dog,Noise,South Townsville,2014.3,Dog,Noise
Cat,Private Impound,South Townsville,2014.3,Cat,Private Impound
Dog,Wandering,South Townsville,2014.3,Dog,Wandering
Dog,Aggressive Animal,Condon,2014.3,Dog,Aggressive Animal
Dog,Aggressive Animal,Condon,2014.3,Dog,Aggressive Animal
Dog,Attack,Condon,2014.3,Dog,Attack
Cat,Enclosure,Condon,2014.3,Cat,Enclosure
Cat,Enclosure,Condon,2014.3,Cat,Enclosure
Cat,Enclosure,Condon,2014.3,Cat,Enclosure
Dog,Noise,Condon,2014.3,Dog,Noise
Dog,Noise,Condon,2014.3,Dog,Noise
Dog,Noise,Condon,2014.3,Dog,Noise
Cat,Private Impound,Condon,2014.3,Cat,Private Impound
Dog,Private Impound,Condon,2014.3,Dog,Private Impound
Dog,Private Impound,Condon,2014.3,Dog,Private Impound
Dog,Private Impound,Condon,2014.3,Dog,Private Impound
Dog,Aggressive Animal,Kelso,2014.3,Dog,Aggressive Animal
Dog,Aggressive Animal,Kelso,2014.3,Dog,Aggressive Animal
Dog,Aggressive Animal,Kelso,2014.3,Dog,Aggressive Animal
Dog,Aggressive Animal,Kelso,2014.3,Dog,Aggressive Animal
Dog,Attack,Kelso,2014.3,Dog,Attack
Dog,Attack,Kelso,2014.3,Dog,Attack
Dog,Attack,Kelso,2014.3,Dog,Attack
Dog,Enclosure,Kelso,2014.3,Dog,Enclosure
Dog,Enclosure,Kelso,2014.3,Dog,Enclosure
Dog,Enclosure,Kelso,2014.3,Dog,Enclosure
Dog,Enclosure,Kelso,2014.3,Dog,Enclosure
Dog,Enclosure,Kelso,2014.3,Dog,Enclosure
Dog,Enclosure,Kelso,2014.3,Dog,Enclosure
Dog,Enclosure,Kelso,2014.3,Dog,Enclosure
Dog,Enclosure,Kelso,2014.3,Dog,Enclosure
Dog,Enclosure,Kelso,2014.3,Dog,Enclosure
Dog,Noise,Kelso,2014.3,Dog,Noise
Dog,Noise,Kelso,2014.3,Dog,Noise
Dog,Noise,Kelso,2014.3,Dog,Noise
Dog,Noise,Kelso,2014.3,Dog,Noise
Dog,Noise,Kelso,2014.3,Dog,Noise
Dog,Noise,Kelso,2014.3,Dog,Noise
Dog,Noise,Kelso,2014.3,Dog,Noise
Dog,Noise,Kelso,2014.3,Dog,Noise
Dog,Noise,Kelso,2014.3,Dog,Noise
Dog,Private Impound,Kelso,2014.3,Dog,Private Impound
Dog,Private Impound,Kelso,2014.3,Dog,Private Impound
Dog,Private Impound,Kelso,2014.3,Dog,Private Impound
Dog,Private Impound,Kelso,2014.3,Dog,Private Impound
Dog,Private Impound,Kelso,2014.3,Dog,Private Impound
Dog,Private Impound,Kelso,2014.3,Dog,Private Impound
Dog,Private Impound,Kelso,2014.3,Dog,Private Impound
Dog,Private Impound,Kelso,2014.3,Dog,Private Impound
Dog,Private Impound,Kelso,2014.3,Dog,Private Impound
Dog,Private Impound,Kelso,2014.3,Dog,Private Impound
Dog,Private Impound,Kelso,2014.3,Dog,Private Impound
Dog,Private Impound,Kelso,2014.3,Dog,Private Impound
Dog,Wandering,Kelso,2014.3,Dog,Wandering
Dog,Aggressive Animal,Rasmussen,2014.3,Dog,Aggressive Animal
Dog,Aggressive Animal,Rasmussen,2014.3,Dog,Aggressive Animal
Dog,Enclosure,Rasmussen,2014.3,Dog,Enclosure
Dog,Enclosure,Rasmussen,2014.3,Dog,Enclosure
Dog,Enclosure,Rasmussen,2014.3,Dog,Enclosure
Dog,Enclosure,Rasmussen,2014.3,Dog,Enclosure
Dog,Enclosure,Rasmussen,2014.3,Dog,Enclosure
Dog,Noise,Rasmussen,2014.3,Dog,Noise
Dog,Private Impound,Rasmussen,2014.3,Dog,Private Impound
Dog,Private Impound,Rasmussen,2014.3,Dog,Private Impound
Dog,Private Impound,Rasmussen,2014.3,Dog,Private Impound
Dog,Private Impound,Rasmussen,2014.3,Dog,Private Impound
Dog,Private Impound,Rasmussen,2014.3,Dog,Private Impound
Dog,Private Impound,Rasmussen,2014.3,Dog,Private Impound
Dog,Private Impound,Rasmussen,2014.3,Dog,Private Impound
Dog,Private Impound,Rasmussen,2014.3,Dog,Private Impound
Dog,Private Impound,Rasmussen,2014.3,Dog,Private Impound
Dog,Wandering,Rasmussen,2014.3,Dog,Wandering
Dog,Wandering,Rasmussen,2014.3,Dog,Wandering
Dog,Attack,Cranbrook,2014.3,Dog,Attack
Dog,Attack,Cranbrook,2014.3,Dog,Attack
Dog,Noise,Cranbrook,2014.3,Dog,Noise
Dog,Noise,Cranbrook,2014.3,Dog,Noise
Cat,Private Impound,Cranbrook,2014.3,Cat,Private Impound
Dog,Wandering,Cranbrook,2014.3,Dog,Wandering
Dog,Aggressive Animal,Kirwan,2014.3,Dog,Aggressive Animal
Dog,Aggressive Animal,Kirwan,2014.3,Dog,Aggressive Animal
Dog,Aggressive Animal,Kirwan,2014.3,Dog,Aggressive Animal
Dog,Aggressive Animal,Kirwan,2014.3,Dog,Aggressive Animal
Dog,Aggressive Animal,Kirwan,2014.3,Dog,Aggressive Animal
Dog,Attack,Kirwan,2014.3,Dog,Attack
Dog,Attack,Kirwan,2014.3,Dog,Attack
Dog,Enclosure,Kirwan,2014.3,Dog,Enclosure
Dog,Enclosure,Kirwan,2014.3,Dog,Enclosure
Dog,Enclosure,Kirwan,2014.3,Dog,Enclosure
Dog,Enclosure,Kirwan,2014.3,Dog,Enclosure
Dog,Enclosure,Kirwan,2014.3,Dog,Enclosure
Dog,Enclosure,Kirwan,2014.3,Dog,Enclosure
Dog,Enclosure,Kirwan,2014.3,Dog,Enclosure
Dog,Enclosure,Kirwan,2014.3,Dog,Enclosure
Dog,Enclosure,Kirwan,2014.3,Dog,Enclosure
Dog,Noise,Kirwan,2014.3,Dog,Noise
Dog,Noise,Kirwan,2014.3,Dog,Noise
Dog,Noise,Kirwan,2014.3,Dog,Noise
Dog,Noise,Kirwan,2014.3,Dog,Noise
Dog,Noise,Kirwan,2014.3,Dog,Noise
Dog,Noise,Kirwan,2014.3,Dog,Noise
Dog,Noise,Kirwan,2014.3,Dog,Noise
Dog,Noise,Kirwan,2014.3,Dog,Noise
Dog,Noise,Kirwan,2014.3,Dog,Noise
Dog,Noise,Kirwan,2014.3,Dog,Noise
Dog,Noise,Kirwan,2014.3,Dog,Noise
Dog,Noise,Kirwan,2014.3,Dog,Noise
Dog,Noise,Kirwan,2014.3,Dog,Noise
Dog,Noise,Kirwan,2014.3,Dog,Noise
Cat,Private Impound,Kirwan,2014.3,Cat,Private Impound
Dog,Private Impound,Kirwan,2014.3,Dog,Private Impound
Dog,Private Impound,Kirwan,2014.3,Dog,Private Impound
Dog,Private Impound,Kirwan,2014.3,Dog,Private Impound
Dog,Private Impound,Kirwan,2014.3,Dog,Private Impound
Dog,Private Impound,Kirwan,2014.3,Dog,Private Impound
Dog,Private Impound,Kirwan,2014.3,Dog,Private Impound
Dog,Wandering,Kirwan,2014.3,Dog,Wandering
Dog,Wandering,Kirwan,2014.3,Dog,Wandering
Dog,Noise,Mount Louisa,2014.3,Dog,Noise
Dog,Noise,Mount Louisa,2014.3,Dog,Noise
Dog,Noise,Mount Louisa,2014.3,Dog,Noise
Cat,Private Impound,Mount Louisa,2014.3,Cat,Private Impound
Dog,Attack,Thuringowa Central,2014.3,Dog,Attack
Dog,Attack,Thuringowa Central,2014.3,Dog,Attack
Dog,Enclosure,Thuringowa Central,2014.3,Dog,Enclosure
Cat,Private Impound,Thuringowa Central,2014.3,Cat,Private Impound
Dog,Private Impound,Thuringowa Central,2014.3,Dog,Private Impound
Dog,Private Impound,Thuringowa Central,2014.3,Dog,Private Impound
Dog,Private Impound,Thuringowa Central,2014.3,Dog,Private Impound
Dog,Private Impound,Thuringowa Central,2014.3,Dog,Private Impound
Dog,Aggressive Animal,Annandale,2014.3,Dog,Aggressive Animal
Dog,Attack,Annandale,2014.3,Dog,Attack
Dog,Noise,Annandale,2014.3,Dog,Noise
Dog,Noise,Annandale,2014.3,Dog,Noise
Dog,Noise,Annandale,2014.3,Dog,Noise
Dog,Noise,Annandale,2014.3,Dog,Noise
Dog,Noise,Annandale,2014.3,Dog,Noise
Dog,Noise,Annandale,2014.3,Dog,Noise
Dog,Noise,Annandale,2014.3,Dog,Noise
Dog,Private Impound,Annandale,2014.3,Dog,Private Impound
Dog,Private Impound,Annandale,2014.3,Dog,Private Impound
Dog,Private Impound,Annandale,2014.3,Dog,Private Impound
Dog,Private Impound,Condon,2014.3,Dog,Private Impound
Dog,Noise,Douglas,2014.3,Dog,Noise
Dog,Noise,Douglas,2014.3,Dog,Noise
Dog,Noise,Douglas,2014.3,Dog,Noise
Dog,Noise,Douglas,2014.3,Dog,Noise
Dog,Noise,Douglas,2014.3,Dog,Noise
Dog,Noise,Douglas,2014.3,Dog,Noise
Cat,Private Impound,Douglas,2014.3,Cat,Private Impound
Cat,Private Impound,Douglas,2014.3,Cat,Private Impound
Dog,Private Impound,Douglas,2014.3,Dog,Private Impound
Dog,Private Impound,Douglas,2014.3,Dog,Private Impound
Dog,Private Impound,Douglas,2014.3,Dog,Private Impound
Dog,Private Impound,Douglas,2014.3,Dog,Private Impound
Dog,Private Impound,Douglas,2014.3,Dog,Private Impound
Dog,Private Impound,Douglas,2014.3,Dog,Private Impound
Dog,Private Impound,Douglas,2014.3,Dog,Private Impound
Dog,Private Impound,Douglas,2014.3,Dog,Private Impound
Dog,Aggressive Animal,Cranbrook,2014.3,Dog,Aggressive Animal
Dog,Aggressive Animal,Cranbrook,2014.3,Dog,Aggressive Animal
Dog,Aggressive Animal,Cranbrook,2014.3,Dog,Aggressive Animal
Dog,Aggressive Animal,Cranbrook,2014.3,Dog,Aggressive Animal
Dog,Attack,Cranbrook,2014.3,Dog,Attack
Cat,Enclosure,Cranbrook,2014.3,Cat,Enclosure
Dog,Enclosure,Cranbrook,2014.3,Dog,Enclosure
Dog,Enclosure,Cranbrook,2014.3,Dog,Enclosure
Dog,Noise,Cranbrook,2014.3,Dog,Noise
Dog,Noise,Cranbrook,2014.3,Dog,Noise
Dog,Private Impound,Cranbrook,2014.3,Dog,Private Impound
Dog,Private Impound,Cranbrook,2014.3,Dog,Private Impound
Dog,Private Impound,Cranbrook,2014.3,Dog,Private Impound
Dog,Private Impound,Cranbrook,2014.3,Dog,Private Impound
Dog,Aggressive Animal,Heatley,2014.3,Dog,Aggressive Animal
Dog,Aggressive Animal,Heatley,2014.3,Dog,Aggressive Animal
Dog,Attack,Heatley,2014.3,Dog,Attack
Dog,Enclosure,Heatley,2014.3,Dog,Enclosure
Dog,Enclosure,Heatley,2014.3,Dog,Enclosure
Dog,Enclosure,Heatley,2014.3,Dog,Enclosure
Dog,Enclosure,Heatley,2014.3,Dog,Enclosure
Dog,Enclosure,Heatley,2014.3,Dog,Enclosure
Dog,Noise,Heatley,2014.3,Dog,Noise
Dog,Noise,Heatley,2014.3,Dog,Noise
Dog,Noise,Heatley,2014.3,Dog,Noise
Dog,Noise,Heatley,2014.3,Dog,Noise
Dog,Private Impound,Heatley,2014.3,Dog,Private Impound
Dog,Private Impound,Heatley,2014.3,Dog,Private Impound
Dog,Private Impound,Heatley,2014.3,Dog,Private Impound
Dog,Private Impound,Heatley,2014.3,Dog,Private Impound
Dog,Aggressive Animal,Kirwan,2014.3,Dog,Aggressive Animal
Dog,Aggressive Animal,Kirwan,2014.3,Dog,Aggressive Animal
Dog,Enclosure,Kirwan,2014.3,Dog,Enclosure
Dog,Enclosure,Kirwan,2014.3,Dog,Enclosure
Dog,Noise,Kirwan,2014.3,Dog,Noise
Dog,Noise,Kirwan,2014.3,Dog,Noise
Dog,Noise,Kirwan,2014.3,Dog,Noise
Dog,Noise,Kirwan,2014.3,Dog,Noise
Dog,Noise,Kirwan,2014.3,Dog,Noise
Dog,Noise,Kirwan,2014.3,Dog,Noise
Dog,Noise,Kirwan,2014.3,Dog,Noise
Dog,Noise,Kirwan,2014.3,Dog,Noise
Dog,Noise,Kirwan,2014.3,Dog,Noise
Dog,Noise,Kirwan,2014.3,Dog,Noise
Dog,Noise,Kirwan,2014.3,Dog,Noise
Cat,Private Impound,Kirwan,2014.3,Cat,Private Impound
Cat,Private Impound,Kirwan,2014.3,Cat,Private Impound
Cat,Private Impound,Kirwan,2014.3,Cat,Private Impound
Dog,Private Impound,Kirwan,2014.3,Dog,Private Impound
Dog,Private Impound,Kirwan,2014.3,Dog,Private Impound
Dog,Private Impound,Kirwan,2014.3,Dog,Private Impound
Dog,Private Impound,Kirwan,2014.3,Dog,Private Impound
Dog,Private Impound,Kirwan,2014.3,Dog,Private Impound
Dog,Wandering,Kirwan,2014.3,Dog,Wandering
Dog,Enclosure,Mount Louisa,2014.3,Dog,Enclosure
Dog,Enclosure,Mount Louisa,2014.3,Dog,Enclosure
Dog,Wandering,Mount Louisa,2014.3,Dog,Wandering
Dog,Aggressive Animal,Aitkenvale,2014.3,Dog,Aggressive Animal
Dog,Aggressive Animal,Aitkenvale,2014.3,Dog,Aggressive Animal
Dog,Attack,Aitkenvale,2014.3,Dog,Attack
Dog,Enclosure,Aitkenvale,2014.3,Dog,Enclosure
Dog,Noise,Aitkenvale,2014.3,Dog,Noise
Dog,Noise,Aitkenvale,2014.3,Dog,Noise
Dog,Noise,Aitkenvale,2014.3,Dog,Noise
Cat,Private Impound,Aitkenvale,2014.3,Cat,Private Impound
Cat,Private Impound,Aitkenvale,2014.3,Cat,Private Impound
Cat,Private Impound,Aitkenvale,2014.3,Cat,Private Impound
Cat,Private Impound,Aitkenvale,2014.3,Cat,Private Impound
Cat,Private Impound,Aitkenvale,2014.3,Cat,Private Impound
Cat,Private Impound,Aitkenvale,2014.3,Cat,Private Impound
Cat,Private Impound,Aitkenvale,2014.3,Cat,Private Impound
Dog,Private Impound,Aitkenvale,2014.3,Dog,Private Impound
Dog,Private Impound,Aitkenvale,2014.3,Dog,Private Impound
Dog,Private Impound,Aitkenvale,2014.3,Dog,Private Impound
Dog,Private Impound,Aitkenvale,2014.3,Dog,Private Impound
Dog,Private Impound,Aitkenvale,2014.3,Dog,Private Impound
Dog,Private Impound,Aitkenvale,2014.3,Dog,Private Impound
Dog,Private Impound,Aitkenvale,2014.3,Dog,Private Impound
Dog,Private Impound,Aitkenvale,2014.3,Dog,Private Impound
Dog,Private Impound,Aitkenvale,2014.3,Dog,Private Impound
Dog,Private Impound,Aitkenvale,2014.3,Dog,Private Impound
Dog,Private Impound,Aitkenvale,2014.3,Dog,Private Impound
Dog,Private Impound,Aitkenvale,2014.3,Dog,Private Impound
Dog,Private Impound,Aitkenvale,2014.3,Dog,Private Impound
Dog,Private Impound,Aitkenvale,2014.3,Dog,Private Impound
Dog,Aggressive Animal,Currajong,2014.3,Dog,Aggressive Animal
Dog,Aggressive Animal,Currajong,2014.3,Dog,Aggressive Animal
Dog,Enclosure,Currajong,2014.3,Dog,Enclosure
Dog,Private Impound,Currajong,2014.3,Dog,Private Impound
Dog,Private Impound,Currajong,2014.3,Dog,Private Impound
Dog,Wandering,Currajong,2014.3,Dog,Wandering
Dog,Wandering,Currajong,2014.3,Dog,Wandering
Dog,Attack,Garbutt,2014.3,Dog,Attack
Cat,Private Impound,Garbutt,2014.3,Cat,Private Impound
Cat,Private Impound,Garbutt,2014.3,Cat,Private Impound
Dog,Attack,Gulliver,2014.3,Dog,Attack
Dog,Noise,Gulliver,2014.3,Dog,Noise
Dog,Private Impound,Gulliver,2014.3,Dog,Private Impound
Dog,Private Impound,Gulliver,2014.3,Dog,Private Impound
Dog,Private Impound,Gulliver,2014.3,Dog,Private Impound
Dog,Private Impound,Gulliver,2014.3,Dog,Private Impound
Dog,Private Impound,Gulliver,2014.3,Dog,Private Impound
Dog,Aggressive Animal,Mount Louisa,2014.3,Dog,Aggressive Animal
Dog,Aggressive Animal,Mount Louisa,2014.3,Dog,Aggressive Animal
Dog,Aggressive Animal,Mount Louisa,2014.3,Dog,Aggressive Animal
Dog,Attack,Mount Louisa,2014.3,Dog,Attack
Dog,Private Impound,Mount Louisa,2014.3,Dog,Private Impound
Dog,Attack,Mundingburra,2014.3,Dog,Attack
Dog,Enclosure,Mundingburra,2014.3,Dog,Enclosure
Dog,Noise,Mundingburra,2014.3,Dog,Noise
Dog,Attack,Vincent,2014.3,Dog,Attack
Dog,Attack,Vincent,2014.3,Dog,Attack
Cat,Enclosure,Vincent,2014.3,Cat,Enclosure
Dog,Enclosure,Vincent,2014.3,Dog,Enclosure
Dog,Enclosure,Vincent,2014.3,Dog,Enclosure
Dog,Noise,Vincent,2014.3,Dog,Noise
Dog,Noise,Vincent,2014.3,Dog,Noise
Dog,Noise,Vincent,2014.3,Dog,Noise
Dog,Noise,Vincent,2014.3,Dog,Noise
Cat,Private Impound,Vincent,2014.3,Cat,Private Impound
Dog,Private Impound,Vincent,2014.3,Dog,Private Impound
Dog,Private Impound,Vincent,2014.3,Dog,Private Impound
Dog,Private Impound,Vincent,2014.3,Dog,Private Impound
Dog,Private Impound,Vincent,2014.3,Dog,Private Impound
Dog,Private Impound,Gulliver,2014.3,Dog,Private Impound
Dog,Private Impound,Gulliver,2014.3,Dog,Private Impound
Dog,Enclosure,Hermit Park,2014.3,Dog,Enclosure
Dog,Enclosure,Hermit Park,2014.3,Dog,Enclosure
Dog,Enclosure,Hermit Park,2014.3,Dog,Enclosure
Dog,Noise,Hermit Park,2014.3,Dog,Noise
Dog,Noise,Hermit Park,2014.3,Dog,Noise
Dog,Noise,Hermit Park,2014.3,Dog,Noise
Dog,Noise,Hermit Park,2014.3,Dog,Noise
Dog,Noise,Hermit Park,2014.3,Dog,Noise
Dog,Noise,Hermit Park,2014.3,Dog,Noise
Dog,Noise,Hermit Park,2014.3,Dog,Noise
Dog,Noise,Hermit Park,2014.3,Dog,Noise
Dog,Noise,Hermit Park,2014.3,Dog,Noise
Dog,Private Impound,Hermit Park,2014.3,Dog,Private Impound
Dog,Private Impound,Hermit Park,2014.3,Dog,Private Impound
Dog,Private Impound,Hermit Park,2014.3,Dog,Private Impound
Dog,Private Impound,Hermit Park,2014.3,Dog,Private Impound
Dog,Wandering,Hermit Park,2014.3,Dog,Wandering
Dog,Aggressive Animal,Hyde Park,2014.3,Dog,Aggressive Animal
Dog,Aggressive Animal,Hyde Park,2014.3,Dog,Aggressive Animal
Dog,Aggressive Animal,Hyde Park,2014.3,Dog,Aggressive Animal
Dog,Noise,Hyde Park,2014.3,Dog,Noise
Dog,Noise,Hyde Park,2014.3,Dog,Noise
Dog,Noise,Hyde Park,2014.3,Dog,Noise
Dog,Private Impound,Hyde Park,2014.3,Dog,Private Impound
Dog,Private Impound,Hyde Park,2014.3,Dog,Private Impound
Dog,Noise,Mundingburra,2014.3,Dog,Noise
Dog,Noise,Mundingburra,2014.3,Dog,Noise
Dog,Attack,Mysterton,2014.3,Dog,Attack
Dog,Enclosure,Mysterton,2014.3,Dog,Enclosure
Dog,Noise,Mysterton,2014.3,Dog,Noise
Dog,Private Impound,Mysterton,2014.3,Dog,Private Impound
Dog,Private Impound,Mysterton,2014.3,Dog,Private Impound
Dog,Private Impound,Mysterton,2014.3,Dog,Private Impound
Dog,Aggressive Animal,Pimlico,2014.3,Dog,Aggressive Animal
Dog,Aggressive Animal,Pimlico,2014.3,Dog,Aggressive Animal
Dog,Attack,Pimlico,2014.3,Dog,Attack
Dog,Enclosure,Pimlico,2014.3,Dog,Enclosure
Dog,Enclosure,Pimlico,2014.3,Dog,Enclosure
Dog,Noise,Pimlico,2014.3,Dog,Noise
Dog,Noise,Pimlico,2014.3,Dog,Noise
Dog,Noise,Pimlico,2014.3,Dog,Noise
Dog,Noise,Pimlico,2014.3,Dog,Noise
Dog,Aggressive Animal,Railway Estate,2014.3,Dog,Aggressive Animal
Dog,Noise,Railway Estate,2014.3,Dog,Noise
Dog,Noise,Railway Estate,2014.3,Dog,Noise
Dog,Noise,Railway Estate,2014.3,Dog,Noise
Dog,Private Impound,Railway Estate,2014.3,Dog,Private Impound
Dog,Private Impound,Railway Estate,2014.3,Dog,Private Impound
Dog,Aggressive Animal,Rosslea,2014.3,Dog,Aggressive Animal
Dog,Attack,Rosslea,2014.3,Dog,Attack
Dog,Enclosure,Rosslea,2014.3,Dog,Enclosure
Dog,Private Impound,Rosslea,2014.3,Dog,Private Impound
Dog,Aggressive Animal,West End,2014.3,Dog,Aggressive Animal
Dog,Attack,West End,2014.3,Dog,Attack
Dog,Enclosure,West End,2014.3,Dog,Enclosure
Dog,Enclosure,West End,2014.3,Dog,Enclosure
Dog,Noise,West End,2014.3,Dog,Noise
Dog,Noise,West End,2014.3,Dog,Noise
Dog,Private Impound,West End,2014.3,Dog,Private Impound
Dog,Private Impound,West End,2014.3,Dog,Private Impound
Dog,Private Impound,West End,2014.3,Dog,Private Impound
Dog,Wandering,West End,2014.3,Dog,Wandering
Dog,Wandering,West End,2014.3,Dog,Wandering
Dog,Wandering,West End,2014.3,Dog,Wandering
